label,name,cluster_annotation_term_set_label,cluster_annotation_term_set_name,color_hex_triplet,term_order,term_set_order,parent_term_label,parent_term_name,parent_term_set_label
CS20250428_CLUST_0761,Macaque-186,CCN20250428_LEVEL_4,Cluster,#e3a3df,815,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0762,Macaque-190,CCN20250428_LEVEL_4,Cluster,#91d4e2,816,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0763,Macaque-191,CCN20250428_LEVEL_4,Cluster,#4b09f0,817,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0764,Macaque-192,CCN20250428_LEVEL_4,Cluster,#276bed,818,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0765,Macaque-193,CCN20250428_LEVEL_4,Cluster,#f03106,819,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0808,Macaque-88,CCN20250428_LEVEL_4,Cluster,#70c3f2,820,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0809,Macaque-89,CCN20250428_LEVEL_4,Cluster,#17f6b9,821,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0810,Macaque-90,CCN20250428_LEVEL_4,Cluster,#78c245,822,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0811,Macaque-91,CCN20250428_LEVEL_4,Cluster,#08b0a6,823,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0812,Macaque-102,CCN20250428_LEVEL_4,Cluster,#da8650,824,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0813,Macaque-103,CCN20250428_LEVEL_4,Cluster,#25af57,825,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1691,Marmoset-777,CCN20250428_LEVEL_4,Cluster,#02abfa,826,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1692,Marmoset-778,CCN20250428_LEVEL_4,Cluster,#ce43d0,827,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1693,Marmoset-779,CCN20250428_LEVEL_4,Cluster,#f78673,828,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1694,Marmoset-780,CCN20250428_LEVEL_4,Cluster,#f88cce,829,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1695,Marmoset-781,CCN20250428_LEVEL_4,Cluster,#0b2693,830,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1698,Marmoset-784,CCN20250428_LEVEL_4,Cluster,#7026b0,831,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1699,Marmoset-785,CCN20250428_LEVEL_4,Cluster,#40dc97,832,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1700,Marmoset-786,CCN20250428_LEVEL_4,Cluster,#ccc85d,833,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1701,Marmoset-787,CCN20250428_LEVEL_4,Cluster,#6b107e,834,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1703,Marmoset-789,CCN20250428_LEVEL_4,Cluster,#118b56,835,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1704,Marmoset-790,CCN20250428_LEVEL_4,Cluster,#eedc98,836,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1705,Marmoset-791,CCN20250428_LEVEL_4,Cluster,#d5714b,837,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1706,Marmoset-792,CCN20250428_LEVEL_4,Cluster,#f2c1a3,838,4,CS20250428_GROUP_0020,GPe-NDB-SI LHX6-LHX8-GBX1 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0312,Human-294,CCN20250428_LEVEL_4,Cluster,#1e9ccf,839,4,CS20250428_GROUP_0015,GPi Core,CCN20250428_LEVEL_3
CS20250428_CLUST_0313,Human-295,CCN20250428_LEVEL_4,Cluster,#d78544,840,4,CS20250428_GROUP_0015,GPi Core,CCN20250428_LEVEL_3
CS20250428_CLUST_0314,Human-296,CCN20250428_LEVEL_4,Cluster,#156032,841,4,CS20250428_GROUP_0015,GPi Core,CCN20250428_LEVEL_3
CS20250428_CLUST_0315,Human-503,CCN20250428_LEVEL_4,Cluster,#35f86b,842,4,CS20250428_GROUP_0015,GPi Core,CCN20250428_LEVEL_3
CS20250428_CLUST_0316,Human-504,CCN20250428_LEVEL_4,Cluster,#6e2100,843,4,CS20250428_GROUP_0015,GPi Core,CCN20250428_LEVEL_3
CS20250428_CLUST_0317,Human-544,CCN20250428_LEVEL_4,Cluster,#24c0e9,844,4,CS20250428_GROUP_0015,GPi Core,CCN20250428_LEVEL_3
CS20250428_CLUST_0665,Macaque-495,CCN20250428_LEVEL_4,Cluster,#5b8a05,845,4,CS20250428_GROUP_0015,GPi Core,CCN20250428_LEVEL_3
CS20250428_CLUST_0666,Macaque-500,CCN20250428_LEVEL_4,Cluster,#84b8e0,846,4,CS20250428_GROUP_0015,GPi Core,CCN20250428_LEVEL_3
CS20250428_CLUST_0667,Macaque-501,CCN20250428_LEVEL_4,Cluster,#2f4bad,847,4,CS20250428_GROUP_0015,GPi Core,CCN20250428_LEVEL_3
CS20250428_CLUST_0668,Macaque-502,CCN20250428_LEVEL_4,Cluster,#80150a,848,4,CS20250428_GROUP_0015,GPi Core,CCN20250428_LEVEL_3
CS20250428_CLUST_2121,Marmoset-1488,CCN20250428_LEVEL_4,Cluster,#65d9d5,849,4,CS20250428_GROUP_0015,GPi Core,CCN20250428_LEVEL_3
CS20250428_CLUST_2122,Marmoset-1493,CCN20250428_LEVEL_4,Cluster,#f1659f,850,4,CS20250428_GROUP_0015,GPi Core,CCN20250428_LEVEL_3
CS20250428_CLUST_0352,Human-393,CCN20250428_LEVEL_4,Cluster,#2ab1d5,851,4,CS20250428_GROUP_0033,SN GATA3-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0867,Macaque-493,CCN20250428_LEVEL_4,Cluster,#626ff8,852,4,CS20250428_GROUP_0033,SN GATA3-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0868,Macaque-494,CCN20250428_LEVEL_4,Cluster,#168455,853,4,CS20250428_GROUP_0033,SN GATA3-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2118,Marmoset-1483,CCN20250428_LEVEL_4,Cluster,#57e0a7,854,4,CS20250428_GROUP_0033,SN GATA3-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2119,Marmoset-1484,CCN20250428_LEVEL_4,Cluster,#691438,855,4,CS20250428_GROUP_0033,SN GATA3-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2120,Marmoset-1485,CCN20250428_LEVEL_4,Cluster,#d0fa00,856,4,CS20250428_GROUP_0033,SN GATA3-PVALB GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0862,Macaque-318,CCN20250428_LEVEL_4,Cluster,#3cb5e8,857,4,CS20250428_GROUP_0032,SN GATA3-PAX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0863,Macaque-319,CCN20250428_LEVEL_4,Cluster,#5d58e0,858,4,CS20250428_GROUP_0032,SN GATA3-PAX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0864,Macaque-320,CCN20250428_LEVEL_4,Cluster,#d2fe22,859,4,CS20250428_GROUP_0032,SN GATA3-PAX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0865,Macaque-321,CCN20250428_LEVEL_4,Cluster,#5bf5ec,860,4,CS20250428_GROUP_0032,SN GATA3-PAX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0866,Macaque-327,CCN20250428_LEVEL_4,Cluster,#792514,861,4,CS20250428_GROUP_0032,SN GATA3-PAX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1061,Macaque-300,CCN20250428_LEVEL_4,Cluster,#c1781c,862,4,CS20250428_GROUP_0032,SN GATA3-PAX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2014,Marmoset-1371,CCN20250428_LEVEL_4,Cluster,#7742c6,863,4,CS20250428_GROUP_0032,SN GATA3-PAX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2015,Marmoset-1372,CCN20250428_LEVEL_4,Cluster,#f1a0b3,864,4,CS20250428_GROUP_0032,SN GATA3-PAX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2016,Marmoset-1373,CCN20250428_LEVEL_4,Cluster,#517cf9,865,4,CS20250428_GROUP_0032,SN GATA3-PAX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2017,Marmoset-1374,CCN20250428_LEVEL_4,Cluster,#25b671,866,4,CS20250428_GROUP_0032,SN GATA3-PAX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2018,Marmoset-1375,CCN20250428_LEVEL_4,Cluster,#df841c,867,4,CS20250428_GROUP_0032,SN GATA3-PAX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2019,Marmoset-1376,CCN20250428_LEVEL_4,Cluster,#7c2535,868,4,CS20250428_GROUP_0032,SN GATA3-PAX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2020,Marmoset-1377,CCN20250428_LEVEL_4,Cluster,#6029aa,869,4,CS20250428_GROUP_0032,SN GATA3-PAX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2028,Marmoset-1385,CCN20250428_LEVEL_4,Cluster,#628efe,870,4,CS20250428_GROUP_0032,SN GATA3-PAX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2029,Marmoset-1386,CCN20250428_LEVEL_4,Cluster,#9a14cb,871,4,CS20250428_GROUP_0032,SN GATA3-PAX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2030,Marmoset-1387,CCN20250428_LEVEL_4,Cluster,#10be9c,872,4,CS20250428_GROUP_0032,SN GATA3-PAX8 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0357,Human-523_1,CCN20250428_LEVEL_4,Cluster,#d3e9a1,873,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0358,Human-522,CCN20250428_LEVEL_4,Cluster,#e85796,874,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0359,Human-524,CCN20250428_LEVEL_4,Cluster,#72891d,875,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0360,Human-554,CCN20250428_LEVEL_4,Cluster,#97ebc8,876,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0361,Human-521_2,CCN20250428_LEVEL_4,Cluster,#c99de5,877,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0878,Macaque-299,CCN20250428_LEVEL_4,Cluster,#5f158b,878,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0879,Macaque-303,CCN20250428_LEVEL_4,Cluster,#cf569f,879,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0880,Macaque-322,CCN20250428_LEVEL_4,Cluster,#c23885,880,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0881,Macaque-323,CCN20250428_LEVEL_4,Cluster,#281cf5,881,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0882,Macaque-324,CCN20250428_LEVEL_4,Cluster,#85f8c3,882,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0883,Macaque-325,CCN20250428_LEVEL_4,Cluster,#9d332a,883,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1055,Macaque-293,CCN20250428_LEVEL_4,Cluster,#749817,884,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1073,Macaque-326,CCN20250428_LEVEL_4,Cluster,#44d1ee,885,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2000,Marmoset-1357,CCN20250428_LEVEL_4,Cluster,#f5c112,886,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2011,Marmoset-1368,CCN20250428_LEVEL_4,Cluster,#c79aee,887,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2012,Marmoset-1369,CCN20250428_LEVEL_4,Cluster,#8b49e2,888,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2013,Marmoset-1370,CCN20250428_LEVEL_4,Cluster,#954800,889,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2031,Marmoset-1388,CCN20250428_LEVEL_4,Cluster,#b056e7,890,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2032,Marmoset-1394,CCN20250428_LEVEL_4,Cluster,#8d24ac,891,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2033,Marmoset-1395,CCN20250428_LEVEL_4,Cluster,#1ea4dd,892,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2034,Marmoset-1398,CCN20250428_LEVEL_4,Cluster,#057f34,893,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2035,Marmoset-1399,CCN20250428_LEVEL_4,Cluster,#ef19ce,894,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2036,Marmoset-1400,CCN20250428_LEVEL_4,Cluster,#45b0f9,895,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2037,Marmoset-1401,CCN20250428_LEVEL_4,Cluster,#250e83,896,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2038,Marmoset-1402,CCN20250428_LEVEL_4,Cluster,#4093d8,897,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2039,Marmoset-1403,CCN20250428_LEVEL_4,Cluster,#3646b1,898,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2040,Marmoset-1404,CCN20250428_LEVEL_4,Cluster,#057562,899,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2041,Marmoset-1405,CCN20250428_LEVEL_4,Cluster,#16f35d,900,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2042,Marmoset-1406,CCN20250428_LEVEL_4,Cluster,#cd8b5e,901,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2043,Marmoset-1408,CCN20250428_LEVEL_4,Cluster,#141e62,902,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2044,Marmoset-1409,CCN20250428_LEVEL_4,Cluster,#ebee78,903,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2045,Marmoset-1410,CCN20250428_LEVEL_4,Cluster,#ed4b7e,904,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2046,Marmoset-1411,CCN20250428_LEVEL_4,Cluster,#919ce6,905,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2047,Marmoset-1412,CCN20250428_LEVEL_4,Cluster,#9bd861,906,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2048,Marmoset-1413,CCN20250428_LEVEL_4,Cluster,#8b79e9,907,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2049,Marmoset-1414,CCN20250428_LEVEL_4,Cluster,#73dbcf,908,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2050,Marmoset-1415,CCN20250428_LEVEL_4,Cluster,#c82329,909,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2051,Marmoset-1416,CCN20250428_LEVEL_4,Cluster,#bf54db,910,4,CS20250428_GROUP_0037,SN-VTR-HTH GATA3-TCF7L2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0347,Human-134,CCN20250428_LEVEL_4,Cluster,#162eb2,911,4,CS20250428_GROUP_0030,SN EBF2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0348,Human-136,CCN20250428_LEVEL_4,Cluster,#caf99a,912,4,CS20250428_GROUP_0030,SN EBF2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0349,Human-140,CCN20250428_LEVEL_4,Cluster,#4beb8f,913,4,CS20250428_GROUP_0030,SN EBF2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0350,Human-437,CCN20250428_LEVEL_4,Cluster,#7d0cd3,914,4,CS20250428_GROUP_0030,SN EBF2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0351,Human-438,CCN20250428_LEVEL_4,Cluster,#7ed1fc,915,4,CS20250428_GROUP_0030,SN EBF2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2054,Marmoset-1419,CCN20250428_LEVEL_4,Cluster,#59f3bb,916,4,CS20250428_GROUP_0030,SN EBF2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2055,Marmoset-1420,CCN20250428_LEVEL_4,Cluster,#6a1bc6,917,4,CS20250428_GROUP_0030,SN EBF2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2056,Marmoset-1421,CCN20250428_LEVEL_4,Cluster,#984cf1,918,4,CS20250428_GROUP_0030,SN EBF2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2057,Marmoset-1422,CCN20250428_LEVEL_4,Cluster,#d298ed,919,4,CS20250428_GROUP_0030,SN EBF2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2059,Marmoset-1424,CCN20250428_LEVEL_4,Cluster,#5e1126,920,4,CS20250428_GROUP_0030,SN EBF2 GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0353,Human-135,CCN20250428_LEVEL_4,Cluster,#01bb90,921,4,CS20250428_GROUP_0034,SN SEMA5A GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0354,Human-138,CCN20250428_LEVEL_4,Cluster,#15eb88,922,4,CS20250428_GROUP_0034,SN SEMA5A GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0355,Human-434,CCN20250428_LEVEL_4,Cluster,#ea55b9,923,4,CS20250428_GROUP_0034,SN SEMA5A GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2058,Marmoset-1423,CCN20250428_LEVEL_4,Cluster,#eeef56,924,4,CS20250428_GROUP_0034,SN SEMA5A GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2060,Marmoset-1425,CCN20250428_LEVEL_4,Cluster,#28b5e1,925,4,CS20250428_GROUP_0034,SN SEMA5A GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_2061,Marmoset-1426,CCN20250428_LEVEL_4,Cluster,#ca5995,926,4,CS20250428_GROUP_0034,SN SEMA5A GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_0356,Human-521_1,CCN20250428_LEVEL_4,Cluster,#f55a91,927,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1056,Macaque-294,CCN20250428_LEVEL_4,Cluster,#d00a2b,928,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1057,Macaque-295,CCN20250428_LEVEL_4,Cluster,#cd7d42,929,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1058,Macaque-296,CCN20250428_LEVEL_4,Cluster,#6d1933,930,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1059,Macaque-297,CCN20250428_LEVEL_4,Cluster,#f1cd80,931,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1060,Macaque-298,CCN20250428_LEVEL_4,Cluster,#289560,932,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1062,Macaque-302,CCN20250428_LEVEL_4,Cluster,#9874f8,933,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1063,Macaque-305,CCN20250428_LEVEL_4,Cluster,#94efb8,934,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1064,Macaque-306,CCN20250428_LEVEL_4,Cluster,#3267b0,935,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1066,Macaque-309,CCN20250428_LEVEL_4,Cluster,#8186e1,936,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1067,Macaque-310,CCN20250428_LEVEL_4,Cluster,#54d7db,937,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1068,Macaque-311,CCN20250428_LEVEL_4,Cluster,#42a1e9,938,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1069,Macaque-312,CCN20250428_LEVEL_4,Cluster,#d8c066,939,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1070,Macaque-313,CCN20250428_LEVEL_4,Cluster,#98e654,940,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1071,Macaque-314,CCN20250428_LEVEL_4,Cluster,#7db4e9,941,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1072,Macaque-315,CCN20250428_LEVEL_4,Cluster,#971240,942,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1074,Macaque-52,CCN20250428_LEVEL_4,Cluster,#45d7b2,943,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1432,Marmoset-396,CCN20250428_LEVEL_4,Cluster,#1e5f43,944,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1433,Marmoset-397,CCN20250428_LEVEL_4,Cluster,#906c1b,945,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1987,Marmoset-1344,CCN20250428_LEVEL_4,Cluster,#8e4f24,946,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1992,Marmoset-1349,CCN20250428_LEVEL_4,Cluster,#45d781,947,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1993,Marmoset-1350,CCN20250428_LEVEL_4,Cluster,#e95a18,948,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1994,Marmoset-1351,CCN20250428_LEVEL_4,Cluster,#c8bc0d,949,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1995,Marmoset-1352,CCN20250428_LEVEL_4,Cluster,#d96cdb,950,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1996,Marmoset-1353,CCN20250428_LEVEL_4,Cluster,#238153,951,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1997,Marmoset-1354,CCN20250428_LEVEL_4,Cluster,#da923b,952,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1998,Marmoset-1355,CCN20250428_LEVEL_4,Cluster,#3c16c6,953,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
CS20250428_CLUST_1999,Marmoset-1356,CCN20250428_LEVEL_4,Cluster,#2752d8,954,4,CS20250428_GROUP_0063,ZI-HTH GABA,CCN20250428_LEVEL_3
